,ALL_mean,AML_mean,ALL_stdev,AML_stdev,mean_diff,std_sum,correlation
L20860_at,13.592592592592593,44.36363636363637,78.96311663792021,90.02030074074706,-30.77104377104377,168.98341737866727,-0.182095049611231
D16181_at,47.629629629629626,64.54545454545455,39.60783542155046,53.3823259822268,-16.91582491582492,92.99016140377726,-0.18190983498107788
U68030_at,-65.88888888888889,-42.45454545454545,51.878062158617034,76.97709222406837,-23.434343434343432,128.8551543826854,-0.18186578213818325
X00038_at,-80.85185185185185,-42.36363636363637,81.30602385844185,130.49771854501728,-38.48821548821548,211.80374240345913,-0.18171640902784586
M28215_at,164.77777777777777,195.36363636363637,79.68366946550077,89.19896045052624,-30.585858585858603,168.882629916027,-0.18110719024843888
X04327_at,182.5185185185185,248.72727272727272,178.58554734579647,187.04068589966778,-66.20875420875421,365.6262332454643,-0.18108316140517403
D49818_at,73.03703703703704,212.54545454545453,340.84515788319726,429.888209569968,-139.5084175084175,770.7333674531653,-0.18100736700866257
X90530_at,365.44444444444446,418.3636363636364,202.95022757266094,89.45532150439429,-52.91919191919192,292.40554907705524,-0.1809787539471303
L77566_at,-75.62962962962963,-38.54545454545455,99.75398513271313,105.5531748801178,-37.08417508417509,205.30716001283093,-0.18062777295179314
U39905_at,390.85185185185185,451.09090909090907,150.55198532367578,182.9958767543436,-60.23905723905722,333.5478620780194,-0.18060093943869093
X06182_s_at,112.66666666666667,235.0909090909091,411.90953076915025,266.5075813351112,-122.42424242424242,678.4171121042614,-0.18045571115462644
AJ000099_s_at,1189.2962962962963,1362.2727272727273,348.79548943083176,610.8685768492419,-172.97643097643095,959.6640662800737,-0.18024685622223616
S82447_s_at,348.74074074074076,477.6363636363636,297.1810627304238,418.39174770238304,-128.89562289562286,715.5728104328068,-0.1801292908511458
X15940_at,18345.333333333332,19046.18181818182,2169.8294686626696,1732.5892657050504,-700.8484848484877,3902.41873436772,-0.17959335800545273
M86528_at,-10.592592592592593,21.818181818181817,81.84942049475754,98.81580661191627,-32.41077441077441,180.6652271066738,-0.1793968597600548
D42046_at,564.4074074074074,628.4545454545455,194.9943311324439,162.6077265300537,-64.0471380471381,357.6020576624976,-0.17910170446386345
X13334_at,-954.3333333333334,-642.4545454545455,629.5225907842326,1111.8492131252658,-311.8787878787879,1741.3718039094983,-0.17909948190191133
HG2602-HT2698_at,103.33333333333333,161.1818181818182,206.92362024521177,116.22376536820529,-57.84848484848486,323.14738561341704,-0.17901579101026463
Z28407_at,11958.407407407407,13139.727272727272,3379.3069869798323,3223.0825956189547,-1181.3198653198651,6602.3895825987875,-0.1789230778555303
L07590_at,52.2962962962963,72.36363636363636,47.89717738175812,64.35724159295941,-20.067340067340062,112.25441897471754,-0.1787665933388308
U44839_at,4153.037037037037,4594.272727272727,1339.2352433523536,1131.5232291834834,-441.2356902356896,2470.758472535837,-0.1785830930624441
X91348_at,-169.44444444444446,-126.81818181818181,97.12891248760916,141.63037681360464,-42.626262626262644,238.7592893012138,-0.17853237355086204
X91117_rna1_at,18.59259259259259,65.54545454545455,96.68555665711847,166.55351310396526,-46.95286195286195,263.2390697610837,-0.17836585578074127
X80590_at,271.0740740740741,323.8181818181818,142.48938581952365,153.58047934670483,-52.74410774410774,296.0698651662285,-0.17814750486171413
M60746_at,227.85185185185185,294.27272727272725,201.77704826857095,171.10236170730718,-66.4208754208754,372.87940997587816,-0.17812964096132908
U89336_cds8_at,216.4814814814815,256.0,122.03352955717676,100.07097481287968,-39.518518518518505,222.10450437005645,-0.1779275869735413
Y10313_at,104.81481481481481,131.1818181818182,66.51664744606711,81.8875059845129,-26.367003367003377,148.40415343058,-0.17767025219639318
U86214_at,33.888888888888886,61.09090909090909,85.94019984104034,67.1810308724934,-27.202020202020208,153.12123071353375,-0.17765021921036542
U47635_at,301.5925925925926,345.27272727272725,161.0320702075448,84.96598249781015,-43.68013468013464,245.99805270535495,-0.1775629286482714
U95090_at,103.29629629629629,134.0909090909091,79.88010959451614,94.11424392243137,-30.794612794612803,173.9943535169475,-0.17698627669324526
M24736_s_at,58.77777777777778,73.72727272727273,38.40005341876626,46.11093343035014,-14.949494949494955,84.51098684911639,-0.17689409989005778
D88613_at,424.4074074074074,489.54545454545456,188.92046744580912,179.33229694417213,-65.13804713804717,368.2527643899813,-0.17688406832722564
M33987_at,91.37037037037037,111.9090909090909,48.72461717744244,67.47659526895907,-20.53872053872054,116.20121244640151,-0.17675134455412111
X74987_s_at,80.48148148148148,104.45454545454545,86.84751020317178,48.88632454248046,-23.973063973063972,135.73383474565225,-0.17661818822098713
U16720_rna1_s_at,222.11111111111111,278.6363636363636,122.00325762779806,198.33621591997402,-56.52525252525251,320.33947354777206,-0.1764542218267176
X73113_at,659.1851851851852,738.8181818181819,234.5865490663286,216.82288540733802,-79.63299663299665,451.4094344736666,-0.17640968608874327
J05556_at,131.85185185185185,167.54545454545453,59.791756380408586,142.90721719798736,-35.693602693602685,202.69897357839596,-0.17609167951606725
M96980_at,185.4814814814815,246.0909090909091,138.62272273786596,205.88465437980292,-60.6094276094276,344.50737711766885,-0.17593071044375932
Z50053_at,118.0,140.0909090909091,78.91426701466305,46.74067724253586,-22.090909090909093,125.6549442571989,-0.17580612702109
U41740_at,167.66666666666666,202.0,104.04326023342406,91.27212060645901,-34.33333333333334,195.31538083988306,-0.17578407386912018
HG3039-HT3200_at,1633.5925925925926,1895.4545454545455,732.908235375672,757.3826461751502,-261.8619528619529,1490.2908815508222,-0.17571197415463943
M60047_at,-187.77777777777777,-154.0,98.4824597164128,93.85840399239697,-33.77777777777777,192.34086370880976,-0.17561415253346735
U36601_at,-27.703703703703702,10.0,104.4722321645675,110.2642281068525,-37.7037037037037,214.73646027142001,-0.1755812853394688
M76424_at,264.0740740740741,370.09090909090907,282.77701543060476,322.92892547601076,-106.01683501683499,605.7059409066155,-0.175030205016893
D28137_at,753.2222222222222,949.4545454545455,696.1455049790698,424.9934972764556,-196.23232323232332,1121.1390022555254,-0.17502943242322316
U14968_at,15382.814814814816,16097.272727272728,2602.9682913792717,1482.0053367588855,-714.4579124579122,4084.9736281381574,-0.1748990268961777
A28102_at,258.55555555555554,316.09090909090907,203.12772286143465,126.13283041734579,-57.53535353535352,329.26055327878043,-0.17474110689062447
HG732-HT732_at,99.55555555555556,129.27272727272728,96.71183736843948,73.40584569241186,-29.717171717171723,170.11768306085133,-0.17468596551801055
J05125_at,-49.51851851851852,-35.63636363636363,46.6297778499553,32.931057460314655,-13.882154882154886,79.56083531026997,-0.17448478045784083
J02871_s_at,-63.0,-30.272727272727273,70.7922203461543,116.92398463026387,-32.72727272727273,187.71620497641817,-0.17434441917992155
U10689_f_at,-18.22222222222222,127.0,657.7872191225865,175.45426754570548,-145.22222222222223,833.241486668292,-0.17428587575840931
U34380_rna1_s_at,312.14814814814815,372.0,161.74188927559476,182.1861685200059,-59.85185185185185,343.9280577956007,-0.17402433589010147
L13391_at,242.55555555555554,401.72727272727275,353.08185293469114,562.5653901386204,-159.1717171717172,915.6472430733115,-0.17383519513198936
U20758_rna1_at,23.48148148148148,38.90909090909091,48.20578513827692,40.58190371447487,-15.427609427609426,88.78768885275178,-0.17375843010391953
M26682_at,149.25925925925927,208.45454545454547,163.13128092065855,177.7933427529634,-59.1952861952862,340.92462367362197,-0.17363159503537573
X69150_at,22456.037037037036,23095.545454545456,1993.3986532761555,1690.9192981119095,-639.5084175084194,3684.317951388065,-0.17357579501722561
X72879_at,166.66666666666666,202.0,87.95672012634746,115.73849834864804,-35.33333333333334,203.6952184749955,-0.17346177096283028
L40379_at,-73.48148148148148,-20.09090909090909,122.46204133098372,185.53245244185965,-53.39057239057239,307.9944937728434,-0.17334911327976463
M55418_at,59.44444444444444,74.54545454545455,39.40649432354767,47.71449179518448,-15.101010101010104,87.12098611873215,-0.173333782981173
M95929_at,43.81481481481482,139.63636363636363,276.03623466676044,277.3392409044464,-95.82154882154882,553.3754755712068,-0.1731582859226633
D32129_f_at,8568.148148148148,10013.90909090909,4519.942551572494,3845.7417088136704,-1445.7609427609423,8365.684260386164,-0.17282040509310415
D49372_s_at,127.18518518518519,149.0909090909091,73.14213614444193,53.69814623514399,-21.905723905723903,126.84028237958591,-0.1727032098538554
U65402_at,1092.9259259259259,1257.909090909091,393.4129681807191,562.5432347020902,-164.98316498316512,955.9562028828093,-0.1725844390000683
U58970_at,757.7407407407408,876.5454545454545,401.93719300719994,286.54471331237767,-118.80471380471374,688.4819063195775,-0.17256040095491967
X74039_at,89.85185185185185,115.36363636363636,58.56600727364986,89.48214651792024,-25.511784511784512,148.0481537915701,-0.17232085546775094
U13220_at,99.66666666666667,130.63636363636363,110.55698147944413,69.16686016767383,-30.969696969696955,179.72384164711798,-0.1723182449577556
M63967_at,120.4074074074074,158.45454545454547,90.29918615327063,130.58281941845462,-38.04713804713806,220.88200557172524,-0.17225096244783653
J02943_at,229.25925925925927,263.3636363636364,108.78722796661825,89.47767624080626,-34.10437710437711,198.2649042074245,-0.17201419101737314
U43030_at,562.6296296296297,642.6363636363636,265.17543512929586,200.30789935859883,-80.00673400673395,465.4833344878947,-0.17187883663924083
HG3730-HT4000_s_at,164.37037037037038,324.6363636363636,425.188297486053,507.25975056715714,-160.26599326599325,932.4480480532102,-0.17187659258936822
U62801_at,-145.2962962962963,-13.454545454545455,361.93484483927756,405.49213645553317,-131.84175084175084,767.4269812948107,-0.17179712735575972
X60489_at,9001.333333333334,9943.818181818182,3475.1632612451017,2011.730489811288,-942.484848484848,5486.89375105639,-0.1717702020935601
HG2796-HT2904_at,129.59259259259258,182.1818181818182,140.74697954383336,165.46529435613874,-52.589225589225606,306.2122738999721,-0.17174107660493226
X76942_s_at,240.22222222222223,272.09090909090907,81.73942337289475,104.00620610853427,-31.868686868686837,185.74562948142903,-0.17157166474203953
M23114_at,364.77777777777777,459.09090909090907,214.9299229862417,336.27383322091964,-94.3131313131313,551.2037562071614,-0.17110393434562365
Z15114_at,620.6296296296297,688.2727272727273,197.85953606383498,197.6320272167904,-67.64309764309758,395.49156328062537,-0.17103550093962605
U11791_at,361.81481481481484,424.27272727272725,141.47683611353185,223.74230306720762,-62.457912457912414,365.2191391807395,-0.1710148942304014
M60299_at,-520.5925925925926,-355.45454545454544,446.78985416991486,519.5423685584003,-165.13804713804717,966.3322227283152,-0.17089158702770055
U78575_at,534.5185185185185,617.0909090909091,220.5007187098649,262.8126536319949,-82.57239057239065,483.3133723418598,-0.1708464844916087
X77922_s_at,39.03703703703704,50.09090909090909,38.2999111080325,26.421410051148086,-11.053872053872055,64.72132115918058,-0.17079181722334308
U19251_s_at,151.66666666666666,184.63636363636363,84.89269244622432,108.30168302226215,-32.96969696969697,193.19437546848647,-0.1706555736405221
U25988_at,834.1481481481482,998.9090909090909,461.5043714855634,504.51431189718585,-164.76094276094273,966.0186833827493,-0.17055668342147612
HG4063-HT4333_s_at,110.22222222222223,134.0,58.67795637292223,80.86284684575483,-23.77777777777777,139.54080321867707,-0.170400178509186
X69636_at,335.44444444444446,379.8181818181818,127.2793213410004,133.18469745568984,-44.373737373737356,260.46401879669025,-0.1703641738261516
M31516_s_at,74.85185185185185,113.27272727272727,51.1022381744552,174.55949754114837,-38.42087542087542,225.66173571560358,-0.17025870734813625
U07000_cds4_at,195.40740740740742,238.36363636363637,134.94650200934592,118.00107857750515,-42.956228956228955,252.94758058685107,-0.16982265201575894
X57129_at,35.666666666666664,116.36363636363636,158.6714069535384,316.6462609055324,-80.69696969696969,475.3176678590708,-0.16977481619912332
D83542_at,915.1111111111111,1058.5454545454545,282.6251027738844,562.8698541645953,-143.43434343434342,845.4949569384796,-0.16964541569084732
U81600_at,716.6666666666666,843.4545454545455,426.2044471485848,321.17140708237514,-126.78787878787887,747.3758542309599,-0.16964406606143564
X17098_at,-103.37037037037037,-50.45454545454545,108.90120722229362,203.05485152360367,-52.91582491582491,311.9560587458973,-0.16962589259703179
D80007_at,297.25925925925924,358.0,152.38453197108157,205.95582050527247,-60.74074074074076,358.34035247635404,-0.16950572359764837
U77846_rna1_at,227.77777777777777,264.0,119.18871053060654,94.5103168971515,-36.22222222222223,213.69902742775804,-0.16950110937901822
D64015_at,212.7037037037037,247.63636363636363,121.08668694363453,85.15899568134036,-34.93265993265993,206.2456826249749,-0.169374017860919
U51711_at,-34.03703703703704,-15.0,53.6867563396021,58.7962583843564,-19.037037037037038,112.48301472395849,-0.16924365944276398
D49824_s_at,22800.814814814814,25726.81818181818,10344.43357573768,6972.793067604714,-2926.0033670033663,17317.226643342394,-0.1689648941638278
U52521_at,211.7037037037037,251.1818181818182,103.45114596339474,130.47974416116716,-39.47811447811449,233.9308901245619,-0.16875973265904926
U10687_s_at,168.77777777777777,201.63636363636363,104.40539822962785,90.31641348865968,-32.858585858585855,194.72181171828754,-0.16874630309070762
U65437_rna1_at,-21.88888888888889,-8.454545454545455,35.79679114683684,43.87565073332506,-13.434343434343434,79.6724418801619,-0.16861970233761003
S83362_s_at,203.14814814814815,256.09090909090907,144.80403301430516,169.2332441014203,-52.94276094276091,314.0372771157255,-0.16858750473514977
X57348_s_at,-100.07407407407408,-57.09090909090909,143.90432877594696,111.3547974228812,-42.98316498316498,255.25912619882817,-0.16839031623764256
X62429_s_at,16.37037037037037,27.818181818181817,33.96961102124181,34.05823889110587,-11.447811447811446,68.02784991234768,-0.16828124749733658
M29273_at,207.44444444444446,252.8181818181818,148.36242872240348,121.30689855224078,-45.373737373737356,269.6693272746443,-0.168256945765013
X17651_at,160.66666666666666,242.0,245.71731725704637,238.26707703751268,-81.33333333333334,483.984394294559,-0.16804949558731608
Y09616_at,1440.9259259259259,1607.6363636363637,449.32418705342917,546.0071927598157,-166.71043771043787,995.3313798132449,-0.1674923960919608
L04731_at,227.22222222222223,435.8181818181818,612.8819897283108,632.8375491675282,-208.59595959595958,1245.719538895839,-0.16745017885875946
D88799_at,34.111111111111114,76.0,138.22927813358982,112.09549500314452,-41.888888888888886,250.32477313673434,-0.16733816778896274
L42374_s_at,119.5925925925926,194.1818181818182,203.04494751717095,243.92696373374474,-74.58922558922559,446.9719112509157,-0.16687676274886454
